Protein_ID,Source,Num_Pockets,Top_Score,Top_Probability,Center_X,Center_Y,Center_Z,Surf_Atoms,Score_Sim,Size_Sim,TM_Score,Rank_Score
clean_8A0E,pdb,26,94.62,0.995,108.614,110.802,130.023,253.0,0.0,0.0,0.22229,0.387416
clean_9BI6,pdb,28,58.48,0.986,131.781,113.053,99.775,143.0,0.045454545486448894,0.1184210526431787,0.17667,0.3874010143616077
clean_1LN2,pdb,3,61.95,0.988,85.048,117.267,41.681,132.0,0.0,0.2631578947465374,0.16167,0.38738378947465374
clean_4G0V,pdb,28,10.5,0.564,24.191,111.171,21.296,27.0,0.3509358288986987,0.3552631579032203,0.28114,0.38736948157006174
O95922,alphafold,12,11.79,0.541,3.336,3.545,-12.062,46.0,0.39405080215928967,0.6052631578999308,0.21428,0.38734847622185103
clean_8I1F,pdb,5,65.18,0.99,11.392,-0.643,-15.829,129.0,0.0,0.30263157895654436,0.15008,0.38729515789565444
clean_5QHH,pdb,4,11.6,0.617,37.988,-43.212,74.922,45.0,0.3877005347798229,0.5921052631632617,0.16359,0.38728663327229074
clean_3UO8,pdb,10,11.84,0.628,-19.841,-0.23,-8.803,33.0,0.39572192515388627,0.4342105263232341,0.1907,0.3872454376631007
clean_5KW2,pdb,5,6.16,0.306,23.423,26.849,51.724,27.0,0.20588235296771784,0.3552631579032203,0.54676,0.3872067863838656
clean_3LFC,pdb,7,10.67,0.573,20.634,-0.306,-21.965,49.0,0.35661764708032695,0.6447368421099378,0.19875,0.38719721362705917
clean_1M4H,pdb,17,11.19,0.6,-7.08,36.162,30.375,43.0,0.37399732622413095,0.5657894736899238,0.18952,0.3871864126138186
clean_5D2M,pdb,12,11.7,0.621,-13.753,-4.931,18.515,48.0,0.3910427807690159,0.6315789473732687,0.14876,0.38717045089113006
clean_5FS8,pdb,6,68.96,0.991,-2.511,4.472,-29.105,156.0,0.0,0.0,0.22425,0.387
clean_2RG5,pdb,6,10.53,0.566,-2.264,-1.753,18.086,53.0,0.35193850269545657,0.6973684210566136,0.19262,0.38697254264475267
clean_5BUG,pdb,22,11.11,0.596,239.267,40.677,-4.616,43.0,0.3713235294327766,0.5657894736899238,0.19321,0.3869276532555477
clean_8UKY,pdb,9,10.96,0.588,-30.532,32.446,7.92,57.0,0.366310160448987,0.7500000000032895,0.15558,0.38689403209012635
clean_4ROW,pdb,5,11.86,0.628,33.91,95.051,9.328,40.0,0.39639037435172486,0.5263157894799169,0.16642,0.38687765381833666
clean_7TS1,pdb,26,84.28,0.994,233.091,384.715,-114.027,150.0,0.0,0.026315789486495933,0.21508,0.38686357894864953
clean_4UTV,pdb,8,11.57,0.616,32.695,25.2,-8.606,26.0,0.3866978609830649,0.3421052631665513,0.22626,0.3868540985132681
clean_6ZE8,pdb,31,76.93,0.993,8.365,-7.643,-3.611,155.0,0.0,0.0,0.22218,0.386772
clean_6GJQ,pdb,22,10.65,0.572,33.08,-4.72,-59.636,56.0,0.35594919788248824,0.7368421052666205,0.17574,0.38677005010315973
clean_4BIC,pdb,8,10.53,0.566,-48.566,14.189,-9.195,50.0,0.35193850269545657,0.6578947368466066,0.20198,0.38676917422375195
clean_3KAN,pdb,7,12.2,0.642,2.284,-29.152,0.306,51.0,0.4077540107149814,0.6710526315832757,0.11347,0.3866440653013239
clean_5MWF,pdb,20,10.24,0.55,10.301,53.993,-7.568,67.0,0.3422459893267966,0.8815789473699792,0.16253,0.3866190926023572
clean_6VF0,pdb,4,10.9,0.585,2.647,-2.079,-6.888,35.0,0.364304812855471,0.460526315796572,0.23047,0.3866015941507514
clean_4GQ6,pdb,8,9.93,0.534,-1.234,12.945,9.415,40.0,0.33188502676029796,0.5263157894799169,0.26841,0.3865725843000513
clean_7TYL,pdb,41,81.28,0.994,126.669,125.984,157.51,133.0,0.0,0.25000000000986844,0.1583,0.3865200000009868
clean_5FS6,pdb,8,66.3,0.99,-40.057,-15.896,-34.061,163.0,0.0,0.0,0.2238,0.38652
clean_8B4Q,pdb,4,10.89,0.584,20.698,19.997,3.004,28.0,0.3639705882565518,0.3684210526398892,0.25388,0.3863882229152993
clean_5Q7N,pdb,3,11.1,0.595,59.826,74.308,26.052,38.0,0.3709893048338574,0.500000000006579,0.2091,0.3863378609674294
clean_6PA7,pdb,33,10.87,0.583,186.081,169.618,149.181,63.0,0.3633021390587131,0.8289473684233033,0.13967,0.38632316465407296
clean_4OHD,pdb,10,8.97,0.48,30.947,40.367,6.758,58.0,0.2997994652640441,0.7631578947399584,0.26509,0.3863116825268047
clean_3PNW,pdb,54,12.82,0.663,18.04,-59.171,49.312,34.0,0.4284759358479787,0.44736842105990304,0.14238,0.386284029275586
clean_6TCU,pdb,3,10.09,0.543,-12.471,-17.223,-2.036,41.0,0.33723262034300694,0.5394736842165859,0.25471,0.38617789249026
Q9BSJ2,alphafold,13,11.19,0.516,61.483,7.182,-25.474,26.0,0.37399732622413095,0.3421052631665513,0.30587,0.38615799156148134
clean_6NGD,pdb,11,143.5,0.999,117.283,247.817,341.68,293.0,0.0,0.0,0.21614,0.38615599999999994
clean_2ZWL,pdb,13,12.08,0.638,29.941,32.042,44.481,44.0,0.40374331552794973,0.5789473684265929,0.14027,0.38615139994824926
clean_8FGJ,pdb,27,69.15,0.991,-35.883,-25.315,-74.201,166.0,0.0,0.0,0.22204,0.386116
clean_4YD2,pdb,3,10.62,0.57,2.141,-2.042,-7.047,40.0,0.35494652408573024,0.5263157894799169,0.22868,0.38609288376513773
clean_4W4W,pdb,3,9.98,0.537,5.631,-24.321,-32.675,44.0,0.33355614975489456,0.5789473684265929,0.25082,0.38603396679363816
clean_5R4J,pdb,1,12.22,0.643,-8.835,7.018,-7.548,39.0,0.40842245991282,0.513157894743248,0.15019,0.3859762814568888
Q9HAW9,alphafold,9,103.78,0.995,4.499,-2.211,5.985,149.0,0.0,0.039473684223164884,0.20882,0.38597536842231644
clean_2AUG,pdb,4,11.25,0.602,28.978,50.083,17.715,63.0,0.37600267381764696,0.8289473684233033,0.11815,0.3859552716058597
clean_7L73,pdb,2,12.6,0.656,-2.556,-4.252,73.641,33.0,0.42112299467175396,0.4342105263232341,0.15375,0.3859456515666742
clean_6RKI,pdb,4,10.62,0.571,19.79,14.097,9.748,32.0,0.35494652408573024,0.42105263158656514,0.25383,0.38592656797580255
clean_5IHA,pdb,4,11.42,0.61,-4.504,3.478,-0.265,38.0,0.38168449199927523,0.500000000006579,0.19129,0.3858528984005129
clean_7VQ2,pdb,80,76.46,0.993,167.684,141.84,164.693,191.0,0.0,0.0,0.21987,0.385848
clean_5VEF,pdb,5,11.42,0.61,12.812,33.557,14.727,32.0,0.38168449199927523,0.42105263158656514,0.21096,0.3858261615585116
clean_6ZEF,pdb,8,11.82,0.627,15.991,31.981,-5.053,32.0,0.3950534759560477,0.42105263158656514,0.19135,0.38575595834986603
clean_5VV3,pdb,9,140.76,0.999,117.528,251.445,343.235,296.0,0.0,0.0,0.21503,0.38571199999999994
clean_5IH8,pdb,4,11.4,0.609,-3.719,3.655,-0.05,39.0,0.3810160428014365,0.513157894743248,0.18866,0.38568299803461215
clean_3CJG,pdb,1,10.75,0.577,7.348,39.517,10.163,43.0,0.35929144387168144,0.5657894736899238,0.21032,0.3856652361433287
clean_6AV0,pdb,11,78.05,0.993,118.251,247.255,327.393,152.0,0.0,1.3157919198647505e-11,0.2194,0.3856600000013158
clean_7S48,pdb,2,11.34,0.607,-27.802,13.505,-13.661,33.0,0.37901069520792074,0.4342105263232341,0.21077,0.3856311916739076
clean_5VV0,pdb,9,146.41,0.999,117.418,249.256,342.364,280.0,0.0,0.0,0.21476,0.38560399999999995
clean_8Q2L,pdb,3,12.4,0.649,134.061,114.727,170.925,56.0,0.4144385026933677,0.7368421052666205,0.08575,0.3855719110653356
clean_6PO7,pdb,11,70.11,0.991,115.009,249.222,355.119,151.0,0.0,0.01315789474982687,0.2173,0.3855357894749827
clean_2W2C,pdb,14,13.36,0.683,2.702,48.093,46.671,37.0,0.44652406418962143,0.48684210526991,0.10657,0.38551702336491533
clean_6POB,pdb,9,125.68,0.998,116.73,248.434,342.062,271.0,0.0,0.0,0.21518,0.38547200000000004
clean_6PO9,pdb,9,149.15,0.999,116.601,249.054,341.392,321.0,0.0,0.0,0.21438,0.38545199999999996
clean_7P71,pdb,5,9.88,0.531,373.496,-29.382,413.345,40.0,0.3302139037657015,0.5263157894799169,0.26867,0.385442359701132
clean_6GL3,pdb,7,10.08,0.542,-36.794,-11.996,2.706,54.0,0.33689839574408753,0.7105263157932826,0.21102,0.3854403107281458
clean_6P1R,pdb,3,11.0,0.59,2.558,-2.156,-6.409,34.0,0.3676470588446642,0.44736842105990304,0.22539,0.3854222538749232
clean_5R4K,pdb,1,12.18,0.642,-8.719,6.944,-7.817,39.0,0.4070855615171428,0.513157894743248,0.15018,0.3854049017777534
clean_6Y40,pdb,3,14.97,0.74,-21.975,-16.076,6.828,46.0,0.5003342246156306,0.6052631578999308,0.00701,0.3853971607131192
clean_8BDS,pdb,5,12.6,0.656,10.897,5.476,47.13,50.0,0.42112299467175396,0.6578947368466066,0.09645,0.38539407261901143
clean_5BMS,pdb,2,10.99,0.589,-31.528,13.105,-15.182,38.0,0.3673128342457449,0.500000000006579,0.21307,0.3853905668498069
clean_4UH5,pdb,10,151.06,0.999,116.63,248.456,338.349,326.0,0.0,0.0,0.21418,0.385372
clean_1A4Y,pdb,19,11.29,0.604,23.551,-3.217,32.865,35.0,0.37733957221332415,0.460526315796572,0.20654,0.38533654602232204
clean_3CGO,pdb,5,10.24,0.55,21.237,11.585,32.294,47.0,0.3422459893267966,0.6184210526365997,0.22511,0.3853353031290193
Q9BYZ6,alphafold,12,10.27,0.475,1.334,-10.085,9.251,31.0,0.3432486631235545,0.4078947368498962,0.33346,0.38532320630970057
clean_5UQ0,pdb,4,10.96,0.588,5.239,-0.447,20.827,39.0,0.366310160448987,0.513157894743248,0.21085,0.3853178215641222
clean_3NR8,pdb,9,12.03,0.636,17.692,12.667,105.373,31.0,0.40207219253335325,0.4078947368498962,0.18328,0.3853159121916603
clean_8XN5,pdb,66,9.02,0.483,235.447,221.773,240.549,62.0,0.3014705882586407,0.8157894736866343,0.24626,0.3852770650203916
clean_5VUW,pdb,9,155.04,0.999,116.339,248.681,341.083,304.0,0.0,0.0,0.21394,0.38527599999999995
Q5M7Z0,alphafold,11,10.67,0.492,11.585,6.248,-11.935,43.0,0.35661764708032695,0.5657894736899238,0.27436,0.3852464767850578
clean_5FVV,pdb,8,182.5,0.999,117.153,247.524,340.322,350.0,0.0,0.0,0.21381,0.38522399999999996
clean_6E7O,pdb,14,11.87,0.629,33.933,27.48,33.181,46.0,0.39672459895064416,0.6052631578999308,0.14146,0.38515523558012194
clean_6TKY,pdb,16,10.4,0.559,4.289,-38.925,-30.232,42.0,0.3475935829095055,0.5526315789532549,0.23155,0.3851018744772266
clean_4MXY,pdb,5,11.34,0.606,9.006,-36.151,-7.188,38.0,0.37901069520792074,0.500000000006579,0.19367,0.3850701390422421
clean_4MXZ,pdb,5,11.34,0.606,9.006,-36.151,-7.188,38.0,0.37901069520792074,0.500000000006579,0.19367,0.3850701390422421
clean_6PO5,pdb,8,72.05,0.992,116.335,251.47,357.646,166.0,0.0,0.0,0.21863,0.38505199999999995
clean_3A7I,pdb,3,10.66,0.572,-0.519,24.162,16.635,40.0,0.35628342248140765,0.5263157894799169,0.22388,0.3850402634442732
clean_1WT1,pdb,2,11.36,0.608,16.553,46.368,39.113,42.0,0.37967914440575934,0.5526315789532549,0.17856,0.38502298677647734
clean_1Q3D,pdb,13,11.5,0.613,15.805,-9.37,15.092,40.0,0.3843582887906297,0.5263157894799169,0.17904,0.3850192367061176
clean_8FGG,pdb,10,84.32,0.994,117.357,246.458,326.88,169.0,0.0,0.0,0.21704,0.38501599999999997
clean_5FS7,pdb,8,72.4,0.992,-5.436,15.819,-33.944,168.0,0.0,0.0,0.21847,0.384988
clean_5B2K,pdb,7,11.15,0.598,-10.239,-14.949,-1.334,38.0,0.37266042782845377,0.500000000006579,0.20257,0.38496008556634864
clean_7TS8,pdb,22,86.41,0.995,235.173,385.722,-114.571,174.0,0.0,0.0,0.21609,0.384936
Q8NB59,alphafold,4,13.3,0.598,-12.086,-2.979,-4.196,27.0,0.44451871659610565,0.3552631579032203,0.20268,0.3849020591095431
clean_3TC5,pdb,1,11.54,0.615,38.278,-16.153,14.98,45.0,0.3856951871863069,0.5921052631632617,0.16007,0.38487756375358756
clean_8CMK,pdb,32,8.87,0.475,32.28,0.493,49.013,64.0,0.2964572192748509,0.8421052631599724,0.24715,0.3848619701709674
clean_8FGF,pdb,10,82.24,0.994,117.706,247.785,328.051,174.0,0.0,0.0,0.21654,0.384816
clean_6NG1,pdb,12,85.32,0.995,117.115,249.679,325.773,172.0,0.0,0.0,0.21575,0.3848
clean_6V6F,pdb,6,12.62,0.656,7.107,9.07,31.537,42.0,0.42179144386959244,0.5526315789532549,0.12093,0.384793446669244
clean_2AD1,pdb,2,12.11,0.639,6.571,39.953,22.832,33.0,0.4047459893247076,0.4342105263232341,0.17179,0.38478625049726495
clean_4UTR,pdb,8,10.99,0.589,30.732,25.167,-7.077,34.0,0.3673128342457449,0.44736842105990304,0.22471,0.3847834089551393
clean_4QBM,pdb,3,12.5,0.653,31.441,-9.803,-74.459,35.0,0.41778074868256077,0.460526315796572,0.14817,0.3847767813161694
clean_5Y9L,pdb,3,12.09,0.638,17.98,37.562,18.364,38.0,0.40407754012686903,0.500000000006579,0.15638,0.38476750802603166
clean_8I8T,pdb,6,56.78,0.985,11.397,-0.24,-15.355,146.0,0.10227272730273163,0.07894736843317174,0.15229,0.3847652823038635
clean_5FTO,pdb,4,10.84,0.581,5.102,16.793,8.158,41.0,0.3622994652619552,0.5394736842165859,0.21006,0.3847312614740496
Q9UHQ1,alphafold,9,11.66,0.536,-2.889,0.588,-2.933,34.0,0.3897058823733387,0.44736842105990304,0.25313,0.3847300185806581
Q8TE85,alphafold,7,11.11,0.513,-12.144,-7.963,25.355,48.0,0.3713235294327766,0.6315789473732687,0.2334,0.3846826006238822
Q0WX57,alphafold,13,12.0,0.549,4.368,-0.03,8.466,43.0,0.40106951873659524,0.5657894736899238,0.20796,0.38467685111631145
clean_5C1L,pdb,4,12.18,0.641,11.074,13.004,4.276,29.0,0.4070855615171428,0.3815789473765582,0.1819,0.38463500704108444
clean_5QCW,pdb,14,10.3,0.553,16.589,7.724,-18.583,44.0,0.3442513369203125,0.5789473684265929,0.22984,0.3845810042267218
clean_7YL1,pdb,4,10.43,0.561,4.258,24.483,32.316,37.0,0.3485962567062635,0.48684210526991,0.24466,0.38456746186824375
Q5MIZ7,alphafold,14,12.31,0.561,-3.611,-8.67,28.025,28.0,0.411430481303094,0.3684210526398892,0.24283,0.3845602015246077
clean_3VD0,pdb,29,11.68,0.621,14.756,50.678,63.211,42.0,0.3903743315711773,0.5526315789532549,0.1623,0.3845580242095609
clean_6AV5,pdb,12,85.59,0.995,118.212,247.416,326.024,171.0,0.0,0.0,0.21496,0.384484
clean_5X54,pdb,14,11.31,0.605,22.727,6.484,-17.684,37.0,0.37800802141116285,0.48684210526991,0.19674,0.38448181480922355
clean_2XYH,pdb,2,13.26,0.679,35.586,33.329,29.441,27.0,0.44318181820042835,0.3552631579032203,0.14147,0.3844506794304077
clean_1SPJ,pdb,3,11.09,0.594,123.029,32.206,-20.145,53.0,0.370655080234938,0.6973684210566136,0.15592,0.3844358581526489
clean_6NGE,pdb,10,87.24,0.995,117.584,245.293,326.695,177.0,0.0,0.0,0.2148,0.38442
clean_5VV4,pdb,10,86.23,0.995,117.293,248.495,328.448,172.0,0.0,0.0,0.21479,0.384416
clean_6NGA,pdb,8,88.37,0.995,117.057,249.819,328.44,201.0,0.0,0.0,0.2147,0.38438
Q8TEU8,alphafold,10,11.65,0.536,-3.078,7.246,9.11,43.0,0.3893716577744193,0.5657894736899238,0.22279,0.38436927892387623
clean_2CAR,pdb,6,11.43,0.61,45.994,70.347,47.396,42.0,0.38201871659819453,0.5526315789532549,0.17415,0.3843269012149644
clean_7EAS,pdb,6,10.06,0.541,41.819,34.257,87.053,35.0,0.33622994654624905,0.460526315796572,0.27181,0.384322620888907
clean_5BZX,pdb,24,11.06,0.593,-40.884,-32.117,70.566,43.0,0.3696524064381801,0.5657894736899238,0.18978,0.3843214286566284
clean_6HKM,pdb,4,9.61,0.517,1.112,-39.826,-9.831,50.0,0.32118983959488,0.6578947368466066,0.24798,0.3843194416036366
clean_6CIC,pdb,13,85.63,0.995,117.539,248.414,328.595,161.0,0.0,0.0,0.21452,0.384308
clean_6AUZ,pdb,7,83.31,0.994,117.417,247.404,326.68,162.0,0.0,0.0,0.21521,0.38428399999999996
clean_3IEC,pdb,23,11.02,0.591,5.991,-35.606,5.134,36.0,0.3683155080425028,0.47368421053324106,0.21488,0.3842835226618247
clean_4NAW,pdb,34,13.85,0.701,-18.941,-64.86,28.845,31.0,0.46290106953666776,0.4078947368498962,0.10144,0.3842456875923232
clean_7TS3,pdb,30,88.41,0.995,261.542,319.274,-62.142,161.0,0.0,0.0,0.21419,0.38417599999999996
clean_2CDZ,pdb,3,11.11,0.595,46.326,30.972,21.21,35.0,0.3713235294327766,0.460526315796572,0.21332,0.38414533746621254
clean_6PO8,pdb,11,84.74,0.994,117.107,246.339,327.612,166.0,0.0,0.0,0.21483,0.384132
clean_1PDW,pdb,37,12.22,0.643,22.366,4.414,6.346,30.0,0.40842245991282,0.3947368421132271,0.17517,0.38412617619388667
clean_1PSR,pdb,7,13.07,0.673,9.898,33.703,40.114,30.0,0.4368315508209615,0.3947368421132271,0.13841,0.384103994375515
clean_6XF1,pdb,13,11.35,0.607,208.321,25.587,-0.281,29.0,0.37934491980684015,0.3815789473765582,0.21982,0.3840548786990239
clean_1R81,pdb,3,11.3,0.605,16.052,45.221,39.202,44.0,0.37767379681224356,0.5789473684265929,0.17278,0.384041496205108
clean_5VV2,pdb,7,83.01,0.994,117.89,247.891,328.006,154.0,0.0,0.0,0.21456,0.384024
clean_3CCN,pdb,6,11.51,0.614,20.924,11.88,56.563,33.0,0.3846925133895489,0.4342105263232341,0.19856,0.3839835553102332
clean_5XVA,pdb,5,11.21,0.601,-6.416,-9.153,18.356,33.0,0.37466577542196977,0.4342105263232341,0.21294,0.3838302077167174
clean_6PNE,pdb,11,74.86,0.992,114.779,248.859,355.538,165.0,0.0,0.0,0.21551,0.383804
clean_6NG5,pdb,13,75.79,0.993,118.586,248.749,328.502,176.0,0.0,0.0,0.21474,0.383796
clean_4X21,pdb,6,10.04,0.54,45.036,32.472,53.731,42.0,0.33556149734841034,0.5526315789532549,0.24853,0.3837874573650075
clean_6D71,pdb,8,11.58,0.616,3.836,-11.053,5.425,45.0,0.3870320855819841,0.5921052631632617,0.15589,0.383772943432723
clean_6ATH,pdb,12,10.12,0.544,25.565,4.245,48.133,44.0,0.3382352941397647,0.5789473684265929,0.23746,0.38372579567061227
clean_2E6W,pdb,2,12.59,0.656,451.113,375.727,373.424,39.0,0.42078877007283455,0.513157894743248,0.12859,0.38370954348889175
clean_3FLW,pdb,7,10.28,0.552,19.854,12.141,30.592,49.0,0.3435828877224738,0.6447368421099378,0.2122,0.3836702617554886
clean_7C5D,pdb,7,10.35,0.556,8.663,37.889,5.735,37.0,0.345922459914909,0.48684210526991,0.2475,0.38366870250997287
clean_8XV8,pdb,4,12.79,0.662,28.872,2.956,26.187,46.0,0.4274732620512207,0.6052631578999308,0.09751,0.3836249682002372
clean_1R7U,pdb,4,11.21,0.6,16.39,46.198,39.15,46.0,0.37466577542196977,0.6052631578999308,0.17031,0.38358347087438704
clean_7NTI,pdb,3,11.53,0.615,17.386,19.838,59.145,33.0,0.3853609625873877,0.4342105263232341,0.19646,0.38357724514980096
clean_3D2S,pdb,5,13.34,0.683,7.79,1.824,13.417,42.0,0.44585561499178283,0.5526315789532549,0.08558,0.38356628089368205
clean_4FRA,pdb,2,11.33,0.606,-16.007,-14.299,-4.507,41.0,0.37867647060900134,0.5394736842165859,0.18014,0.3835386625434588
clean_2C2V,pdb,43,11.09,0.594,3.286,-10.337,25.175,55.0,0.370655080234938,0.7236842105299515,0.14705,0.3835194370999827
clean_3IU1,pdb,15,60.94,0.988,14.107,-14.175,-32.411,147.0,0.0,0.06578947369650279,0.20133,0.38351094736965025
clean_6NGC,pdb,12,72.91,0.992,118.244,249.806,326.905,155.0,0.0,0.0,0.21474,0.38349599999999995
Q9H869,alphafold,9,11.91,0.545,-6.422,-9.749,2.653,38.0,0.39806149734632146,0.500000000006579,0.22594,0.3834882994699222
clean_5UO7,pdb,11,65.88,0.99,115.005,254.039,357.575,161.0,0.0,0.0,0.21619,0.383476
clean_2NBB,pdb,1,13.44,0.686,12.493,-3.247,1.296,26.0,0.4491978609809759,0.3421052631665513,0.13397,0.3834380985128503
clean_7US7,pdb,27,73.9,0.992,15.874,-54.438,-75.043,157.0,0.0,0.0,0.21446,0.383384
clean_3MH0,pdb,6,11.38,0.608,54.254,33.099,-22.342,36.0,0.38034759360359804,0.47368421053324106,0.19384,0.3833739397740437
clean_7US8,pdb,26,77.36,0.993,-11.661,-3.475,-7.805,166.0,0.0,0.0,0.21368,0.383372
clean_8I1I,pdb,7,60.99,0.988,11.344,-0.328,-15.537,132.0,0.0,0.2631578947465374,0.15143,0.38328778947465375
clean_4L0N,pdb,8,13.5,0.689,14.191,14.44,76.291,38.0,0.4512032085744918,0.500000000006579,0.09079,0.38325664171555623
clean_7TS6,pdb,22,78.5,0.993,-13.46,-4.055,-36.483,168.0,0.0,0.0,0.21326,0.383204
O94933,alphafold,6,79.66,0.991,-11.314,1.991,-4.256,220.0,0.0,0.0,0.21465,0.38316
clean_2O2U,pdb,6,9.78,0.526,20.244,11.03,32.977,51.0,0.3268716577765083,0.6710526315832757,0.23214,0.38313559471362924
P49642,alphafold,5,10.4,0.482,-9.304,3.836,-9.819,43.0,0.3475935829095055,0.5657894736899238,0.281,0.3830976639508935
clean_8FGL,pdb,23,69.1,0.991,-35.843,-25.304,-74.809,169.0,0.0,0.0,0.21449,0.383096
clean_2FY7,pdb,5,11.16,0.598,25.642,13.416,9.367,39.0,0.3729946524273732,0.513157894743248,0.19433,0.38304671995979944
clean_7U10,pdb,8,13.39,0.684,142.599,201.071,192.516,24.0,0.44752673798637943,0.3157894736932133,0.14185,0.38302429496659723
clean_5TOB,pdb,3,11.1,0.595,3.116,-9.589,37.734,36.0,0.3709893048338574,0.47368421053324106,0.20738,0.38301828202009564
clean_8FGK,pdb,27,85.02,0.995,-12.281,-3.199,-35.599,158.0,0.0,0.0,0.21112,0.382948
clean_3UZP,pdb,6,10.33,0.555,4.96,2.129,18.684,42.0,0.3452540107170703,0.5526315789532549,0.23019,0.3828899600387396
clean_5QH0,pdb,3,11.66,0.62,37.821,-43.033,74.039,41.0,0.3897058823733387,0.5394736842165859,0.16237,0.38283654489632635
clean_6J7Z,pdb,4,11.66,0.62,30.616,162.517,-2.254,47.0,0.3897058823733387,0.6184210526365997,0.14261,0.3828272817383277
clean_2JRZ,pdb,2,11.59,0.617,1.227,-6.51,-2.691,50.0,0.3873663101809035,0.6578947368466066,0.13613,0.38281473572084135
clean_5UO6,pdb,10,113.27,0.998,118.257,254.281,346.102,263.0,0.0,0.0,0.20843,0.382772
clean_3CUK,pdb,29,65.67,0.99,-20.047,-20.958,-18.802,157.0,0.0,0.0,0.2143,0.38272
clean_6POT,pdb,10,65.54,0.99,114.768,250.746,353.64,171.0,0.0,0.0,0.21408,0.38263199999999997
clean_5FHZ,pdb,55,139.31,0.999,15.007,61.68,82.125,221.0,0.0,0.0,0.2073,0.38261999999999996
clean_4V3U,pdb,23,93.13,0.995,193.247,7.881,50.738,187.0,0.0,0.0,0.21022,0.382588
clean_4DLJ,pdb,9,10.28,0.552,24.967,-17.662,-13.272,47.0,0.3435828877224738,0.6184210526365997,0.21597,0.38254668280815474
clean_2YDI,pdb,4,11.38,0.608,6.894,-4.304,17.465,32.0,0.38034759360359804,0.42105263158656514,0.20488,0.3825267818793761
clean_8Q6F,pdb,5,9.98,0.537,16.402,-9.521,29.416,52.0,0.33355614975489456,0.6842105263199446,0.21571,0.38251628258297343
clean_1M6I,pdb,7,71.37,0.991,2.301,49.341,29.544,166.0,0.0,0.0,0.21297,0.382488
clean_2F21,pdb,2,11.96,0.633,10.493,13.654,45.494,32.0,0.39973262034091805,0.42105263158656514,0.17605,0.3823717872268401
clean_6YXV,pdb,14,10.8,0.579,29.007,16.163,32.402,47.0,0.36096256686627803,0.6184210526365997,0.18658,0.38236661863691557
clean_3MZ4,pdb,6,97.51,0.995,22.169,0.607,-23.003,214.0,0.0,0.0,0.20963,0.382352
clean_5YJE,pdb,17,10.75,0.577,24.85,12.998,16.12,46.0,0.35929144387168144,0.6052631578999308,0.19208,0.38231660456432937
clean_2B7D,pdb,14,12.84,0.664,2.074,-8.068,35.307,40.0,0.4291443850458173,0.5263157894799169,0.11162,0.3823084559571552
clean_5FVX,pdb,11,71.43,0.991,115.575,248.04,354.545,161.0,0.0,0.0,0.21245,0.38228
clean_3X0A,pdb,9,10.9,0.585,32.39,4.044,-21.609,45.0,0.364304812855471,0.5921052631632617,0.18664,0.38222748888742036
clean_4O0U,pdb,3,10.67,0.573,12.028,22.173,7.718,48.0,0.35661764708032695,0.6315789473732687,0.18961,0.3822254241533922
clean_2OC3,pdb,3,11.66,0.62,15.927,14.231,50.272,24.0,0.3897058823733387,0.3157894736932133,0.21666,0.3821841238439891
clean_4XUD,pdb,2,10.94,0.587,-2.889,5.571,-15.7,50.0,0.3656417112511482,0.6578947368466066,0.16773,0.38210981593489024
clean_5FVW,pdb,9,92.27,0.995,117.471,248.042,327.988,209.0,0.0,0.0,0.20898,0.382092
clean_3Q6W,pdb,2,10.66,0.572,-6.134,-6.345,-14.886,36.0,0.35628342248140765,0.47368421053324106,0.22955,0.38204510554960563
clean_1X71,pdb,8,12.14,0.64,28.925,75.181,63.218,40.0,0.4057486631214656,0.5263157894799169,0.14053,0.38199331157228483
clean_3L2P,pdb,6,10.41,0.56,6.968,30.703,53.291,44.0,0.3479278075084249,0.5789473684265929,0.21626,0.3819842983443443
clean_4UJ3,pdb,29,10.9,0.585,23.656,-99.153,-73.775,46.0,0.364304812855471,0.6052631578999308,0.18264,0.38194327836108727
clean_1Q7L,pdb,10,70.75,0.991,10.089,6.619,18.484,146.0,0.0,0.07894736843317174,0.19185,0.3819347368433172
clean_3E9K,pdb,10,10.03,0.54,3.266,-5.816,14.395,41.0,0.33522727274949105,0.5394736842165859,0.24735,0.38193282297155684
clean_6NGH,pdb,10,78.16,0.993,114.929,247.747,355.362,162.0,0.0,0.0,0.21007,0.381928
clean_2Q8I,pdb,5,9.36,0.503,-75.714,5.391,88.593,38.0,0.31283422462189725,0.500000000006579,0.29613,0.3819188449250374
Q7Z410,alphafold,20,10.16,0.47,-6.125,7.314,5.959,55.0,0.33957219253544213,0.7236842105299515,0.25154,0.3818988595600836
clean_6PNC,pdb,8,79.59,0.993,118.404,252.159,329.973,168.0,0.0,0.0,0.20995,0.38188
clean_3BPT,pdb,5,11.35,0.607,39.487,-0.389,13.412,26.0,0.37934491980684015,0.3421052631665513,0.22419,0.38185551027802317
clean_4HE1,pdb,6,11.43,0.611,37.719,-25.01,28.065,35.0,0.38201871659819453,0.460526315796572,0.19024,0.3818523748992961
Q15760,alphafold,11,6.17,0.255,16.229,9.353,-14.962,26.0,0.20621657756663725,0.3421052631665513,0.57454,0.3817698418299826
clean_8I1C,pdb,4,61.36,0.988,11.109,-0.616,-15.687,133.0,0.0,0.25000000000986844,0.15083,0.38173200000098684
